FlashID,SubID,Brand,FlashName,MaxZonePerDie,MaxBank,MaxSector,MaxBasePage,MaxAllocPage,MaxPhyPlane,MaxPhyBlock,bmBlockOccupiedBit,SectorOffset,PageOffset,PlaneOffset,BlockOffset,MaxDiePerCE,Ori_ZoneShift,ZoneShift,OPMode,MaxTotalPage,MaxPlane,bmZoneOccupiedBit,ZoneOffset,GeoType,MaxBlkSector,CardType,ToggleMode,ExtraByte,DieBlcokNum,DieBlockStuff
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00,Micron,L95B,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x21,4096,4,0x0007,21,35,131072,11,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x11,512,1,0x7001,9,33,16384,0,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x11,1024,2,0x0007,21,34,32768,1,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x11,2048,4,0x0007,21,35,65536,2,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x12,1024,1,0x7001,9,33,32768,3,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x12,2048,2,0x0007,21,34,65536,4,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x12,4096,4,0x0007,21,35,131072,5,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x14,2048,1,0x7001,9,33,65536,6,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x14,4096,2,0x0007,21,34,131072,7,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x14,8192,4,0x0007,21,35,262144,8,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x21,1024,1,0x7001,9,33,32768,9,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x21,2048,2,0x0007,21,34,65536,10,0,0,0,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00,Micron,L84C,1,1,32,512,512,2,1024,0x07FF,0,0,9,10,1,,,0x21,4096,4,0x0007,21,35,131072,11,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,256,1,0xF001,8,25,8192,0,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,512,2,0x000F,20,26,16384,1,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,1024,4,0x000F,20,27,32768,2,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,512,1,0xF001,8,25,16384,3,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,1024,2,0x000F,20,26,32768,4,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,2048,4,0x000F,20,27,65536,5,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,1024,1,0xF001,8,25,32768,6,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,2048,2,0x000F,20,26,65536,7,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,4096,4,0x000F,20,27,131072,8,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,512,1,0xF001,8,25,16384,9,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,1024,2,0x000F,20,26,32768,10,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0xD7",0x00,Toshiba,TC58TVG6DDJTA00,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,2048,4,0x000F,20,27,65536,11,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,256,1,0xF001,8,25,8192,0,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,512,2,0x000F,20,26,16384,1,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,1024,4,0x000F,20,27,32768,2,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,512,1,0xF001,8,25,16384,3,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,1024,2,0x000F,20,26,32768,4,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,2048,4,0x000F,20,27,65536,5,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,1024,1,0xF001,8,25,32768,6,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,2048,2,0x000F,20,26,65536,7,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,4096,4,0x000F,20,27,131072,8,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,512,1,0xF001,8,25,16384,9,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,1024,2,0x000F,20,26,32768,10,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SDTNQGAMA-008G,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,2048,4,0x000F,20,27,65536,11,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,256,1,0xF001,8,25,8192,0,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,512,2,0x000F,20,26,16384,1,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,1024,4,0x000F,20,27,32768,2,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,512,1,0xF001,8,25,16384,3,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,1024,2,0x000F,20,26,32768,4,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,2048,4,0x000F,20,27,65536,5,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,1024,1,0xF001,8,25,32768,6,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,2048,2,0x000F,20,26,65536,7,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,4096,4,0x000F,20,27,131072,8,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,512,1,0xF001,8,25,16384,9,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,1024,2,0x000F,20,26,32768,10,0,0,0,0
"0x98,0xDE,0x94,0x93,0x76,0x57",0x00,Toshiba,TH-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,2048,4,0x000F,20,27,65536,11,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,256,1,0xF001,8,25,8192,0,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,512,2,0x000F,20,26,16384,1,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x11,1024,4,0x000F,20,27,32768,2,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,512,1,0xF001,8,25,16384,3,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,1024,2,0x000F,20,26,32768,4,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x12,2048,4,0x000F,20,27,65536,5,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,1024,1,0xF001,8,25,32768,6,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,2048,2,0x000F,20,26,65536,7,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x14,4096,4,0x000F,20,27,131072,8,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,512,1,0xF001,8,25,16384,9,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,1024,2,0x000F,20,26,32768,10,0,0,0,0
"0x45,0xDE,0x94,0x93,0x76,0x57",0x00,Sandisk,SAN-7DDJ,1,1,32,256,256,2,1058,0x07FF,0,0,8,9,1,,,0x21,2048,4,0x000F,20,27,65536,11,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x11,258,1,0xF001,8,25,4128,0,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x11,516,2,0x000F,20,26,8256,1,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x11,1032,4,0x000F,20,27,16512,2,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x12,516,1,0xF001,8,25,8256,3,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x12,1032,2,0x000F,20,26,16512,4,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x12,2064,4,0x000F,20,27,33024,5,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x14,1032,1,0xF001,8,25,16512,6,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x14,2064,2,0x000F,20,26,33024,7,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x14,4128,4,0x000F,20,27,66048,8,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x21,516,1,0xF001,8,25,8256,9,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x21,1032,2,0x000F,20,26,16512,10,0,0,0,0
"0x98,0xDE,0x98,0x92,0x72,0xD7",0x00,Toshiba,6T2J,1,1,16,258,256,2,2048,0x07FF,0,0,8,9,1,,,0x21,2064,4,0x000F,20,27,33024,11,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x11,258,1,0xE003,8,25,4128,0,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x11,516,2,0x7001,9,26,8256,1,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x11,1032,4,0x0007,21,27,16512,2,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x12,516,1,0xE003,8,25,8256,3,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x12,1032,2,0x7001,9,26,16512,4,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x12,2064,4,0x0007,21,27,33024,5,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x14,1032,1,0xE003,8,25,16512,6,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x14,2064,2,0x7001,9,26,33024,7,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x14,4128,4,0x0007,21,27,66048,8,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x21,516,1,0xE003,8,25,8256,9,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x21,1032,2,0x7001,9,26,16512,10,0,0,0,0
"0x98,0x3C,0xA9,0x92,0x7A,0x57",0x00,Toshiba,9T2J,1,1,16,258,256,4,2048,0x07FF,0,0,8,10,1,,,0x21,2064,4,0x0007,21,27,33024,11,0,0,0,0
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x11,256,1,0xF001,8,25,8192,0,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x11,512,2,0x000F,20,26,16384,1,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x11,1024,4,0x000F,20,27,32768,2,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x12,512,1,0xF001,8,25,16384,3,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x12,1024,2,0x000F,20,26,32768,4,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x12,2048,4,0x000F,20,27,65536,5,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x14,1024,1,0xF001,8,25,32768,6,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x14,2048,2,0x000F,20,26,65536,7,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x14,4096,4,0x000F,20,27,131072,8,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x21,512,1,0xF001,8,25,16384,9,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x21,1024,2,0x000F,20,26,32768,10,0,1644,2132,4096
"0xAD,0xDE,0x94,0xEB,0x74,0x44",0x00,Hynix-B,UCG-B,1,1,32,256,256,2,1066,0x07FF,0,0,8,9,1,,,0x21,2048,4,0x000F,20,27,65536,11,0,1644,2132,4096
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x11,128,1,0xE003,7,17,2048,0,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x11,256,2,0xF001,8,18,4096,1,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x11,512,4,0x000F,20,19,8192,2,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x12,256,1,0xE003,7,17,4096,3,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x12,512,2,0xF001,8,18,8192,4,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x12,1024,4,0x000F,20,19,16384,5,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x14,512,1,0xE003,7,17,8192,6,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x14,1024,2,0xF001,8,18,16384,7,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x14,2048,4,0x000F,20,19,32768,8,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x21,256,1,0xE003,7,17,4096,9,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x21,512,2,0xF001,8,18,8192,10,0,0,0,0
"0xEC,0xDE,0xA4,0x32,0x68,0xC5",0x00,Samsung,K9GCG-19nm,1,1,16,128,128,4,2048,0x07FF,0,0,7,9,1,,,0x21,1024,4,0x000F,20,19,16384,11,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x11,512,1,0x7001,9,33,16384,0,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x11,1024,2,0x0007,21,34,32768,1,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x11,2048,4,0x0007,21,35,65536,2,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x12,1024,1,0x7001,9,33,32768,3,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x12,2048,2,0x0007,21,34,65536,4,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x12,4096,4,0x0007,21,35,131072,5,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x14,2048,1,0x7001,9,33,65536,6,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x14,4096,2,0x0007,21,34,131072,7,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x14,8192,4,0x0007,21,35,262144,8,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x21,1024,1,0x7001,9,33,32768,9,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x21,2048,2,0x0007,21,34,65536,10,0,0,0,0
"0x2C,0xA4,0xE5,0x3C,0xA9,0x04",0x00,Micron,L85CODP,1,1,32,512,512,2,1048,0x07FF,0,0,9,10,1,,,0x21,4096,4,0x0007,21,35,131072,11,0,0,0,0
